customer_id,age,gender,city,signup_date,membership_type
C000543,50,Female,Delhi,2025-02-09,Standard
C000544,47,Male,Delhi,2026-05-24,Standard
C000545,54,Female,Mumbai,2026-04-04,Standard
C000546,40,Female,Mumbai,2025-09-20,Gold
C000547,27,Female,Mumbai,2025-04-28,Standard
C000548,22,Female,Chennai,2026-03-26,Standard
C000549,53,Male,Bangalore,2026-02-18,Standard
C000550,51,Male,Chennai,2026-06-10,Premium
C000551,69,Female,Kolkata,2026-04-06,Standard
C000552,48,Male,Bangalore,2025-04-28,Standard
C000553,27,Male,Pune,2025-08-05,Standard
C000554,36,Female,Mumbai,2025-03-18,Gold
C000555,49,Male,Chennai,2026-02-25,Standard
C000556,18,Female,Hyderabad,2025-06-21,Gold
C000557,22,Female,Kolkata,2026-01-25,Premium
C000558,62,Male,Pune,2025-01-26,Standard
C000559,21,Female,Pune,2025-05-08,Standard
C000560,33,Male,Ahmedabad,2026-01-09,Standard
C000561,41,Female,Ahmedabad,2025-01-24,Standard
C000562,33,Male,Pune,2026-04-15,Gold
C000563,19,Female,Bangalore,2026-02-27,Standard
C000564,66,Male,Kochi,2025-06-26,Standard
C000565,45,Male,Kolkata,2026-06-22,Standard
C000566,49,Male,Ahmedabad,2025-09-23,Premium
C000567,44,Male,Delhi,2025-09-27,Standard
C000568,37,Male,Mumbai,2025-11-25,Standard
C000569,41,Female,Kolkata,2026-03-31,Standard
C000570,29,Female,Pune,2025-10-22,Gold
C000571,67,Male,Pune,2025-05-02,Standard
C000572,52,Male,Hyderabad,2025-06-08,Standard
C000573,50,Female,Kochi,2025-06-27,Premium
C000574,50,Female,Mumbai,2025-11-24,Standard
C000575,68,Male,Delhi,2025-11-03,Standard
C000576,60,Female,Jaipur,2025-03-30,Gold
C000577,54,Male,Ahmedabad,2025-02-07,Standard
C000578,29,Female,Hyderabad,2025-12-12,Standard
C000579,20,Male,Pune,2025-09-09,Standard
C000580,18,Male,Kochi,2025-05-29,Gold
C000581,50,Female,Bangalore,2025-01-16,Premium
C000582,57,Male,Hyderabad,2026-01-02,Standard
C000583,27,Female,Kochi,2025-04-28,Standard
C000584,60,Male,Kolkata,2025-11-13,Standard
C000585,61,Female,Kolkata,2025-10-15,Standard
C000586,46,Female,Chennai,2025-12-17,Gold
C000587,30,Male,Hyderabad,2025-10-24,Gold
C000588,29,Female,Kolkata,2025-07-13,Standard
C000589,48,Female,Pune,2026-01-27,Premium
C000590,63,Female,Kolkata,2026-03-19,Standard
C000591,19,Female,Kochi,2025-10-08,Standard
C000592,68,Female,Jaipur,2025-10-28,Gold
C000593,67,Male,Ahmedabad,2026-03-02,Standard
C000594,52,Male,Pune,2025-09-07,Standard
C000595,40,Female,Mumbai,2026-05-30,Standard
C000596,34,Female,Kochi,2026-02-10,Standard
C000597,43,Male,Jaipur,2025-09-01,Standard
C000598,25,Female,Kolkata,2026-01-02,Premium
C000599,46,Female,Delhi,2025-04-30,Standard
C000600,43,Male,Chennai,2026-03-16,Standard
C000601,27,Male,Jaipur,2026-05-19,Standard
C000602,43,Female,Kolkata,2026-03-09,Gold
C000603,51,Male,Jaipur,2025-07-02,Standard
C000604,68,Female,Jaipur,2026-04-06,Gold
C000605,58,Female,Kochi,2025-04-28,Standard
C000606,24,Male,Delhi,2025-01-31,Standard
C000607,21,Male,Kolkata,2025-05-29,Gold
C000608,70,Male,Delhi,2026-06-12,Standard
C000609,67,Female,Hyderabad,2025-09-30,Standard
C000610,62,Female,Kochi,2026-01-20,Gold
C000611,28,Male,Ahmedabad,2025-04-12,Standard
C000612,46,Female,Ahmedabad,2025-03-13,Premium
C000613,53,Male,Jaipur,2026-02-12,Standard
C000614,42,Male,Pune,2025-12-13,Gold
C000615,38,Male,Chennai,2026-01-02,Gold
C000616,53,Male,Hyderabad,2025-10-18,Standard
C000617,27,Male,Kochi,2026-02-26,Standard
C000618,54,Male,Pune,2025-06-30,Standard
C000619,26,Female,Bangalore,2025-04-24,Premium
C000620,41,Female,Chennai,2025-08-26,Gold
C000621,52,Male,Ahmedabad,2025-04-04,Standard
C000622,66,Male,Ahmedabad,2025-09-17,Standard
C000623,52,Male,Pune,2025-04-17,Standard
C000624,65,Male,Hyderabad,2025-09-01,Gold
C000625,53,Female,Chennai,2026-02-27,Premium
C000626,35,Male,Pune,2025-12-01,Standard
C000627,66,Male,Bangalore,2025-01-23,Gold
C000628,56,Male,Kochi,2025-09-28,Standard
C000629,49,Male,Pune,2025-05-20,Gold
C000630,41,Male,Jaipur,2026-04-11,Standard
C000631,40,Female,Kolkata,2026-03-30,Gold
C000632,49,Male,Jaipur,2026-01-19,Premium
C000633,54,Male,Chennai,2026-01-12,Gold
C000634,29,Female,Delhi,2026-03-14,Premium
C000635,66,Female,Jaipur,2026-02-26,Standard
C000636,30,Female,Kolkata,2025-06-05,Premium
C000637,40,Female,Jaipur,2025-12-01,Gold
C000638,42,Male,Pune,2026-06-15,Standard
C000639,52,Female,Kolkata,2025-05-12,Standard
C000640,58,Female,Kochi,2026-05-16,Premium
C000641,47,Male,Delhi,2026-06-06,Standard
C000642,34,Female,Pune,2025-05-20,Standard
C000643,66,Female,Bangalore,2025-05-15,Gold
C000644,37,Male,Bangalore,2026-02-11,Standard
C000645,65,Male,Chennai,2025-04-04,Gold
C000646,42,Male,Mumbai,2025-08-29,Standard
C000647,39,Male,Jaipur,2025-06-14,Standard
C000648,30,Male,Kolkata,2025-11-21,Standard
C000649,36,Female,Pune,2025-08-06,Standard
C000650,66,Female,Bangalore,2025-08-19,Gold
C000651,53,Male,Delhi,2025-06-28,Gold
C000652,29,Female,Mumbai,2025-03-21,Standard
C000653,58,Male,Delhi,2025-12-20,Gold
C000654,36,Male,Jaipur,2025-06-10,Gold
C000655,29,Female,Hyderabad,2026-03-03,Premium
C000656,26,Female,Mumbai,2026-02-07,Gold
C000657,24,Female,Ahmedabad,2025-02-01,Standard
C000658,45,Female,Hyderabad,2025-05-01,Standard
C000659,31,Female,Hyderabad,2026-05-30,Gold
C000660,48,Female,Jaipur,2026-01-20,Gold
C000661,69,Male,Delhi,2026-03-01,Standard
C000662,36,Female,Kochi,2026-04-21,Gold
C000663,64,Other,Bangalore,2025-06-16,Standard
C000664,33,Female,Kolkata,2026-01-24,Standard
C000665,70,Male,Kolkata,2025-11-29,Standard
C000666,22,Female,Pune,2026-06-07,Standard
C000667,52,Female,Pune,2026-04-16,Gold
C000668,29,Male,Hyderabad,2026-06-08,Standard
C000669,42,Other,Hyderabad,2025-02-22,Standard
C000670,69,Male,Kochi,2025-01-21,Standard
C000671,38,Male,Jaipur,2025-01-19,Standard
C000672,53,Female,Bangalore,2026-04-01,Standard
C000673,70,Male,Kolkata,2025-11-18,Gold
C000674,40,Male,Kochi,2026-03-09,Standard
C000675,33,Female,Kolkata,2025-02-28,Gold
C000676,56,Female,Ahmedabad,2025-05-31,Standard
C000677,62,Male,Pune,2026-03-16,Premium
C000678,70,Other,Ahmedabad,2025-02-27,Standard
C000679,59,Female,Bangalore,2025-10-20,Standard
C000680,56,Female,Bangalore,2025-07-01,Gold
C000681,31,Female,Jaipur,2025-03-19,Gold
C000682,48,Female,Mumbai,2025-04-15,Standard
C000683,22,Male,Hyderabad,2025-09-18,Standard
C000684,52,Male,Pune,2025-08-11,Standard
C000685,40,Female,Kochi,2026-04-29,Standard
C000686,46,Female,Jaipur,2025-05-09,Standard
C000687,60,Male,Kochi,2025-11-15,Standard
C000688,28,Female,Mumbai,2026-05-24,Gold
C000689,35,Female,Jaipur,2025-01-20,Premium
C000690,64,Male,Delhi,2025-08-23,Standard
C000691,29,Male,Kolkata,2025-12-16,Gold
C000692,26,Male,Hyderabad,2026-03-29,Standard
C000693,27,Female,Hyderabad,2026-05-24,Standard
C000694,61,Male,Hyderabad,2026-02-27,Gold
C000695,34,Male,Ahmedabad,2025-07-09,Gold
C000696,55,Female,Pune,2025-05-05,Premium
C000697,24,Female,Jaipur,2025-01-06,Gold
C000698,63,Male,Jaipur,2026-04-03,Standard
C000699,30,Male,Ahmedabad,2026-06-06,Standard
C000700,57,Female,Bangalore,2025-03-30,Gold
C000701,59,Female,Pune,2025-04-21,Standard
C000702,26,Female,Mumbai,2026-02-01,Standard
C000703,67,Female,Mumbai,2025-01-11,Standard
C000704,44,Male,Hyderabad,2026-05-12,Premium
C000705,19,Male,Jaipur,2025-01-16,Gold
C000706,22,Male,Chennai,2025-02-02,Standard
C000707,46,Male,Bangalore,2026-05-04,Premium
C000708,54,Female,Kochi,2025-07-07,Gold
C000709,55,Male,Hyderabad,2026-04-03,Standard
C000710,36,Male,Mumbai,2025-02-20,Standard
C000711,25,Other,Mumbai,2025-09-28,Standard
C000712,65,Male,Pune,2026-04-09,Standard
C000713,62,Male,Bangalore,2025-02-12,Gold
C000714,18,Male,Bangalore,2026-06-23,Gold
C000715,39,Female,Chennai,2025-05-01,Standard
C000716,69,Female,Mumbai,2025-11-12,Gold
C000717,34,Male,Kolkata,2025-04-25,Standard
C000718,24,Female,Pune,2026-03-30,Standard
C000719,42,Female,Jaipur,2026-06-04,Gold
C000720,62,Female,Kolkata,2025-12-03,Standard
C000721,21,Female,Delhi,2025-08-28,Gold
C000722,53,Female,Pune,2026-01-21,Standard
C000723,23,Female,Kochi,2025-05-25,Standard
C000724,48,Male,Jaipur,2026-01-12,Standard
C000725,36,Male,Bangalore,2025-01-04,Standard
C000726,61,Male,Jaipur,2025-11-24,Standard
C000727,56,Female,Pune,2025-07-16,Gold
C000728,44,Female,Mumbai,2026-01-24,Standard
C000729,27,Female,Delhi,2025-09-18,Standard
C000730,43,Male,Bangalore,2025-04-04,Standard
C000731,36,Female,Kolkata,2025-09-14,Gold
C000732,56,Female,Ahmedabad,2025-05-16,Standard
C000733,20,Female,Delhi,2026-06-09,Gold
C000734,62,Female,Chennai,2026-05-13,Standard
C000735,30,Female,Ahmedabad,2025-06-27,Standard
C000736,67,Female,Kochi,2025-04-22,Gold
C000737,45,Female,Kolkata,2025-09-21,Standard
C000738,37,Female,Kochi,2026-02-18,Standard
C000739,45,Male,Jaipur,2026-01-04,Standard
C000740,25,Male,Mumbai,2026-01-13,Gold
C000741,58,Female,Jaipur,2026-01-18,Standard
C000742,56,Male,Mumbai,2026-05-26,Standard
C000743,18,Other,Hyderabad,2026-01-12,Standard
C000744,20,Male,Hyderabad,2026-06-29,Standard
C000745,30,Female,Kochi,2025-03-14,Gold
C000746,45,Male,Chennai,2026-05-19,Standard
C000747,66,Male,Kochi,2025-12-18,Gold
C000748,42,Female,Hyderabad,2025-11-21,Premium
C000749,50,Male,Ahmedabad,2026-01-23,Standard
C000750,55,Male,Ahmedabad,2025-08-28,Gold
C000751,70,Male,Chennai,2025-03-15,Standard
C000752,23,Female,Chennai,2025-01-31,Gold
C000753,61,Male,Chennai,2026-04-24,Standard
C000754,62,Female,Kochi,2025-01-14,Gold
C000755,49,Female,Kolkata,2025-11-12,Standard
C000756,62,Female,Pune,2025-03-09,Gold
C000757,64,Female,Bangalore,2026-06-22,Gold
C000758,38,Female,Chennai,2025-10-18,Standard
C000759,33,Male,Bangalore,2025-01-24,Standard
C000760,38,Female,Kolkata,2026-02-19,Gold
C000761,28,Male,Pune,2025-02-05,Standard
C000762,54,Female,Chennai,2025-04-11,Premium
C000763,53,Male,Chennai,2026-06-30,Premium
C000764,52,Female,Chennai,2025-02-08,Gold
C000765,36,Male,Ahmedabad,2025-07-30,Standard
C000766,37,Male,Kolkata,2025-06-21,Standard
C000767,35,Female,Bangalore,2026-03-18,Gold
C000768,64,Female,Mumbai,2025-02-28,Standard
C000769,58,Male,Mumbai,2026-02-14,Standard
C000770,66,Female,Kolkata,2026-06-18,Standard
C000771,31,Female,Chennai,2025-12-31,Premium
C000772,32,Other,Mumbai,2026-01-02,Standard
C000773,48,Female,Bangalore,2025-12-10,Gold
C000774,18,Male,Mumbai,2025-10-23,Standard
C000775,70,Male,Bangalore,2025-12-07,Standard
C000776,20,Female,Chennai,2026-06-07,Gold
C000777,33,Female,Chennai,2025-09-22,Standard
C000778,40,Male,Kochi,2026-06-08,Standard
C000779,28,Male,Hyderabad,2025-02-07,Gold
C000780,29,Female,Ahmedabad,2025-05-11,Standard
C000781,27,Male,Pune,2026-01-17,Standard
C000782,49,Male,Pune,2025-08-13,Standard
C000783,33,Male,Jaipur,2025-05-23,Standard
C000784,25,Male,Ahmedabad,2026-03-07,Gold
C000785,55,Male,Chennai,2026-01-24,Standard
C000786,29,Female,Pune,2025-02-23,Standard
C000787,41,Male,Bangalore,2025-01-24,Standard
C000788,45,Male,Jaipur,2026-01-30,Standard
C000789,70,Male,Mumbai,2025-04-29,Standard
C000790,25,Male,Mumbai,2025-07-04,Standard
C000791,45,Male,Jaipur,2025-07-11,Gold
C000792,53,Female,Hyderabad,2026-05-02,Premium
C000793,43,Female,Delhi,2026-01-19,Gold
C000794,25,Male,Bangalore,2025-12-12,Standard
C000795,67,Male,Pune,2026-04-18,Standard
C000796,45,Male,Hyderabad,2025-01-03,Gold
C000797,45,Female,Bangalore,2025-02-19,Standard
C000798,54,Female,Kochi,2026-05-19,Gold
C000799,58,Male,Pune,2025-07-30,Gold
C000800,53,Female,Kochi,2026-06-12,Standard
C000801,44,Male,Chennai,2025-10-10,Standard
C000802,34,Female,Ahmedabad,2026-01-14,Standard
C000803,26,Female,Chennai,2025-11-22,Standard
C000804,50,Female,Mumbai,2025-10-25,Gold
C000805,70,Female,Hyderabad,2025-05-18,Premium
C000806,37,Male,Jaipur,2025-05-05,Premium
C000807,30,Female,Chennai,2026-01-27,Standard
C000808,45,Female,Hyderabad,2026-02-06,Premium
C000809,65,Female,Kolkata,2026-04-25,Gold
C000810,46,Male,Mumbai,2026-02-05,Gold
C000811,30,Male,Pune,2025-12-28,Premium
C000812,63,Female,Hyderabad,2025-03-07,Standard
C000813,52,Female,Bangalore,2026-03-04,Standard
C000814,23,Female,Pune,2026-06-05,Standard
C000815,35,Female,Mumbai,2026-03-08,Standard
C000816,68,Female,Chennai,2025-04-15,Gold
C000817,22,Female,Kolkata,2025-03-30,Standard
C000818,64,Female,Kochi,2025-01-06,Standard
C000819,42,Female,Delhi,2025-06-07,Standard
C000820,19,Male,Pune,2026-01-14,Premium
C000821,27,Male,Pune,2025-11-26,Standard
C000822,47,Female,Jaipur,2025-04-13,Standard
C000823,67,Male,Chennai,2025-08-11,Standard
C000824,62,Female,Pune,2026-02-06,Standard
C000825,22,Male,Jaipur,2026-06-29,Gold
C000826,50,Male,Mumbai,2026-05-24,Standard
C000827,18,Female,Pune,2025-07-03,Standard
C000828,35,Female,Kolkata,2025-03-28,Gold
C000829,49,Male,Bangalore,2026-01-15,Standard
C000830,64,Female,Delhi,2026-06-22,Gold
C000831,66,Female,Mumbai,2026-02-17,Gold
C000832,28,Female,Kochi,2026-06-02,Gold
C000833,38,Male,Chennai,2025-10-22,Standard
C000834,43,Female,Chennai,2025-09-17,Standard
C000835,42,Female,Chennai,2026-01-19,Standard
C000836,39,Male,Kolkata,2025-10-31,Standard
C000837,44,Female,Mumbai,2025-11-12,Standard
C000838,66,Female,Pune,2025-03-18,Standard
C000839,30,Female,Kolkata,2026-01-14,Standard
C000840,50,Female,Jaipur,2026-04-06,Standard
C000841,51,Male,Chennai,2025-02-25,Premium
C000842,58,Male,Kochi,2025-03-22,Gold
C000843,52,Female,Jaipur,2025-06-25,Standard
C000844,18,Female,Delhi,2026-01-18,Gold
C000845,38,Female,Pune,2025-05-29,Premium
C000846,65,Female,Pune,2025-10-08,Standard
C000847,23,Male,Hyderabad,2025-12-11,Standard
C000848,45,Male,Kochi,2026-02-13,Standard
C000849,34,Male,Kolkata,2025-01-30,Gold
C000850,22,Male,Kolkata,2026-02-26,Standard
C000851,48,Female,Ahmedabad,2025-08-19,Gold
C000852,22,Male,Delhi,2025-12-25,Gold
C000853,55,Female,Chennai,2025-06-11,Gold
C000854,20,Male,Hyderabad,2025-08-16,Standard
C000855,70,Female,Jaipur,2025-08-09,Standard
C000856,40,Female,Pune,2025-03-14,Standard
C000857,54,Male,Ahmedabad,2026-02-03,Standard
C000858,70,Male,Ahmedabad,2025-04-05,Gold
C000859,54,Male,Delhi,2026-04-20,Gold
C000860,27,Female,Bangalore,2025-04-05,Gold
C000861,27,Male,Pune,2025-05-04,Standard
C000862,36,Female,Kolkata,2026-05-15,Standard
C000863,34,Other,Jaipur,2025-02-17,Gold
C000864,38,Female,Chennai,2025-04-05,Premium
C000865,31,Male,Chennai,2026-04-22,Standard
C000866,26,Female,Kochi,2025-02-02,Gold
C000867,63,Male,Bangalore,2025-04-28,Standard
C000868,18,Male,Delhi,2025-09-08,Standard
C000869,68,Female,Chennai,2025-10-30,Gold
C000870,62,Female,Hyderabad,2025-05-02,Gold
C000871,30,Male,Chennai,2025-08-06,Standard
C000872,21,Male,Mumbai,2025-02-22,Gold
C000873,18,Male,Hyderabad,2025-05-06,Gold
C000874,66,Female,Jaipur,2025-06-08,Standard
C000875,57,Male,Kochi,2025-06-25,Gold
C000876,49,Other,Chennai,2025-10-19,Standard
C000877,51,Female,Kolkata,2025-06-08,Standard
C000878,45,Female,Hyderabad,2026-05-06,Standard
C000879,48,Male,Kochi,2025-12-23,Standard
C000880,25,Female,Ahmedabad,2025-08-25,Standard
C000881,56,Female,Mumbai,2026-03-04,Standard
C000882,43,Female,Mumbai,2025-05-05,Gold
C000883,51,Male,Jaipur,2025-11-11,Standard
C000884,20,Male,Hyderabad,2025-10-06,Standard
C000885,67,Male,Kolkata,2025-04-15,Gold
C000886,29,Female,Bangalore,2025-02-11,Standard
C000887,18,Female,Kolkata,2026-02-01,Standard
C000888,61,Female,Kochi,2026-04-05,Standard
C000889,22,Male,Chennai,2026-05-06,Standard
C000890,47,Male,Pune,2025-06-17,Standard
C000891,47,Male,Jaipur,2025-06-23,Standard
C000892,34,Male,Pune,2026-01-07,Standard
C000893,65,Male,Hyderabad,2025-05-30,Standard
C000894,64,Female,Bangalore,2025-09-06,Standard
C000895,40,Female,Mumbai,2025-06-29,Standard
C000896,32,Female,Mumbai,2025-04-30,Standard
C000897,54,Male,Ahmedabad,2025-01-28,Gold
C000898,38,Male,Kochi,2025-04-27,Standard
C000899,31,Male,Kochi,2025-09-19,Standard
C000900,19,Female,Kolkata,2025-02-07,Premium
C000901,28,Male,Kochi,2025-07-16,Gold
C000902,68,Female,Kolkata,2026-06-09,Standard
C000903,56,Male,Kolkata,2026-03-13,Standard
C000904,55,Female,Chennai,2026-02-14,Gold
C000905,51,Female,Jaipur,2025-11-29,Premium
C000906,55,Male,Pune,2026-06-15,Standard
C000907,67,Female,Chennai,2026-04-10,Standard
C000908,51,Male,Bangalore,2025-06-07,Gold
C000909,35,Female,Bangalore,2025-06-09,Standard
C000910,47,Male,Bangalore,2025-11-30,Gold
C000911,32,Male,Mumbai,2026-01-11,Standard
C000912,44,Female,Mumbai,2025-03-20,Premium
C000913,68,Female,Jaipur,2025-07-16,Premium
C000914,51,Male,Bangalore,2025-04-30,Standard
C000915,69,Female,Hyderabad,2025-08-14,Standard
C000916,55,Male,Hyderabad,2026-02-14,Standard
C000917,50,Male,Ahmedabad,2026-06-22,Standard
C000918,41,Female,Chennai,2025-12-05,Standard
C000919,32,Male,Pune,2026-06-21,Standard
C000920,47,Male,Mumbai,2025-08-08,Standard
C000921,59,Female,Kochi,2025-10-20,Gold
C000922,68,Male,Pune,2025-07-23,Standard
C000923,34,Female,Delhi,2026-05-29,Gold
C000924,22,Male,Jaipur,2025-07-21,Premium
C000925,46,Male,Jaipur,2025-02-01,Standard
C000926,21,Male,Bangalore,2025-03-30,Standard
C000927,27,Female,Hyderabad,2025-07-21,Standard
C000928,34,Female,Bangalore,2025-10-20,Standard
C000929,27,Male,Pune,2025-04-25,Gold
C000930,34,Male,Hyderabad,2025-08-10,Standard
C000931,37,Female,Bangalore,2025-07-01,Gold
C000932,41,Male,Pune,2026-04-14,Gold
C000933,22,Female,Delhi,2026-03-02,Standard
C000934,51,Male,Ahmedabad,2025-03-01,Standard
C000935,23,Female,Chennai,2026-04-30,Standard
C000936,70,Male,Ahmedabad,2025-01-11,Gold
C000937,19,Female,Delhi,2026-01-20,Standard
C000938,30,Female,Ahmedabad,2026-02-14,Premium
C000939,60,Male,Kochi,2025-02-11,Gold
C000940,60,Male,Mumbai,2025-05-03,Standard
C000941,65,Female,Mumbai,2025-09-09,Standard
C000942,28,Female,Kochi,2026-04-29,Standard
C000943,68,Male,Mumbai,2025-08-01,Standard
C000944,64,Male,Pune,2025-09-25,Standard
C000945,40,Female,Mumbai,2026-06-24,Standard
C000946,33,Male,Jaipur,2025-05-15,Standard
C000947,48,Female,Jaipur,2026-05-13,Standard
C000948,28,Male,Hyderabad,2025-05-06,Standard
C000949,33,Female,Kolkata,2025-12-25,Standard
C000950,25,Female,Delhi,2026-05-18,Gold
C000951,21,Other,Jaipur,2025-11-14,Standard
C000952,57,Male,Chennai,2025-01-12,Standard
C000953,21,Female,Hyderabad,2026-04-22,Standard
C000954,42,Male,Kochi,2025-10-21,Standard
C000955,20,Female,Delhi,2026-03-16,Standard
C000956,49,Female,Delhi,2026-05-31,Gold
C000957,20,Male,Kochi,2026-01-26,Gold
C000958,44,Female,Kolkata,2025-11-12,Premium
C000959,46,Male,Ahmedabad,2025-01-08,Standard
C000960,49,Female,Ahmedabad,2026-05-23,Gold
C000961,67,Female,Bangalore,2025-05-04,Gold
C000962,68,Female,Bangalore,2026-01-07,Gold
C000963,36,Male,Hyderabad,2025-11-10,Standard
C000964,38,Male,Bangalore,2025-07-04,Standard
C000965,22,Female,Bangalore,2026-06-09,Gold
C000966,35,Male,Kochi,2025-02-08,Gold
C000967,45,Male,Ahmedabad,2025-03-25,Gold
C000968,59,Male,Bangalore,2025-01-21,Standard
C000969,39,Male,Jaipur,2025-09-10,Standard
C000970,38,Female,Chennai,2025-10-30,Premium
C000971,23,Male,Jaipur,2025-09-15,Standard
C000972,18,Female,Kolkata,2026-06-26,Gold
C000973,22,Male,Jaipur,2026-04-06,Standard
C000974,58,Male,Hyderabad,2025-08-12,Gold
C000975,29,Male,Bangalore,2025-04-02,Standard
C000976,43,Male,Bangalore,2025-10-07,Standard
C000977,63,Male,Kochi,2025-06-19,Standard
C000978,51,Female,Pune,2025-09-05,Standard
C000979,66,Male,Kolkata,2025-12-27,Standard
C000980,31,Male,Jaipur,2025-12-15,Gold
C000981,43,Male,Pune,2026-03-11,Standard
C000982,62,Male,Delhi,2026-02-10,Premium
C000983,44,Female,Chennai,2025-03-19,Standard
C000984,26,Female,Chennai,2026-04-03,Standard
C000985,43,Male,Ahmedabad,2026-01-27,Premium
C000986,64,Male,Bangalore,2025-01-14,Gold
C000987,39,Other,Ahmedabad,2025-02-14,Gold
C000988,64,Male,Kochi,2025-02-07,Standard
C000989,47,Female,Kolkata,2026-02-20,Premium
C000990,60,Male,Kolkata,2025-09-02,Gold
C000991,65,Female,Delhi,2025-03-03,Gold
C000992,34,Female,Hyderabad,2026-05-08,Premium
C000993,43,Female,Kolkata,2025-11-19,Standard
C000994,53,Male,Kolkata,2025-09-09,Standard
C000995,18,Male,Kolkata,2026-04-13,Standard
C000996,25,Male,Chennai,2025-03-02,Gold
C000997,66,Male,Hyderabad,2025-04-29,Gold
C000998,52,Male,Hyderabad,2025-03-28,Gold
C000999,69,Male,Mumbai,2025-03-21,Standard
C001000,32,Female,Jaipur,2025-08-16,Gold
C001001,64,Female,Kochi,2026-04-28,Gold
C001002,39,Male,Bangalore,2025-11-06,Standard
C001003,31,Male,Kolkata,2026-04-30,Standard
C001004,43,Other,Kolkata,2025-01-25,Premium
C001005,45,Female,Mumbai,2025-07-21,Standard
C001006,40,Female,Bangalore,2025-08-13,Standard
C001007,31,Male,Hyderabad,2026-05-25,Standard
C001008,41,Male,Delhi,2026-06-04,Standard
C001009,19,Male,Chennai,2025-07-02,Standard
C001010,62,Male,Kolkata,2025-03-18,Gold
C001011,43,Female,Kochi,2026-03-02,Standard
C001012,31,Female,Kochi,2025-03-08,Gold
C001013,68,Male,Kolkata,2026-05-09,Standard
C001014,24,Other,Kochi,2025-03-18,Premium
C001015,20,Male,Delhi,2025-02-24,Standard
C001016,64,Other,Kochi,2026-04-18,Gold
C001017,40,Other,Pune,2025-09-04,Standard
C001018,63,Male,Bangalore,2026-03-15,Standard
C001019,60,Male,Mumbai,2025-11-10,Standard
C001020,64,Female,Mumbai,2025-11-16,Standard
C001021,62,Female,Ahmedabad,2025-08-08,Standard
C001022,35,Female,Chennai,2026-01-06,Gold
C001023,55,Other,Bangalore,2025-08-04,Standard
C001024,52,Female,Kolkata,2025-02-18,Standard
C001025,68,Male,Pune,2026-04-08,Standard
C001026,32,Male,Delhi,2025-04-28,Standard
C001027,42,Female,Ahmedabad,2025-03-23,Standard
C001028,54,Male,Chennai,2025-09-20,Standard
C001029,45,Female,Chennai,2026-05-11,Gold
C001030,27,Male,Jaipur,2025-06-25,Standard
C001031,56,Male,Bangalore,2025-03-30,Gold
C001032,34,Male,Pune,2025-12-25,Standard
C001033,56,Female,Hyderabad,2025-10-13,Standard
C001034,39,Male,Delhi,2025-10-24,Premium
C001035,43,Female,Ahmedabad,2025-09-17,Standard
C001036,61,Female,Kolkata,2026-04-20,Standard
